date,temp_c,dewpoint_c,abs_humidity_g_m3
2025-04-16,11.5,5.8,7.01887305162885
2025-04-17,10.8,5.3,6.796315083303559
2025-04-18,11.2,3.9,6.1540536532910775
2025-04-19,10.4,4.9,6.618986674259224
2025-04-20,11.2,5.9,7.075069899167503
2025-04-21,12.2,9.1,8.772476585444291
2025-04-22,12.3,8.5,8.42086860572265
2025-04-23,11.6,8.6,8.49893589946454
2025-04-24,11.1,9.7,9.169154758704419
2025-04-25,11.2,7.6,7.951629700794737
2025-04-26,11.8,7.2,7.720887386974051
2025-04-27,13.9,7.4,7.769978386943703
2025-04-28,14.4,7.2,7.651075850872044
2025-04-29,15.8,8.4,8.262672815386953
2025-04-30,18.1,10.5,9.440781015540166
2025-05-01,20.7,8.5,8.180149543997041
2025-05-02,19.6,9.6,8.84335441462748
2025-05-03,13.7,6.0,7.062071267040334
2025-05-04,10.8,4.3,6.338182593079717
2025-05-05,9.9,2.2,5.4814065522324835
2025-05-06,10.1,4.2,6.309462526628157
2025-05-07,11.4,5.2,6.734988838882736
2025-05-08,12.7,4.8,6.52008591415726
2025-05-09,13.9,2.5,5.521694095287323
2025-05-10,15.9,4.2,6.182858538894398
2025-05-11,18.3,5.2,6.5755397979210235
2025-05-12,19.1,6.9,7.374818556033302
2025-05-13,17.6,3.6,5.892842071501415
2025-05-14,15.2,6.8,7.423427537612102
2025-05-15,14.4,5.1,6.618502864566895
2025-05-16,12.3,6.1,7.14590896556163
2025-05-17,13.2,7.5,7.8423706648522575
2025-05-18,13.7,8.0,8.100097703709896
2025-05-19,15.4,7.0,7.520796382926062
2025-05-20,15.8,5.5,6.772128927857632
2025-05-21,13.3,7.4,7.786253433311885
2025-05-22,11.8,3.4,5.928572845824794
2025-05-23,11.1,3.4,5.943172673413456
2025-05-24,12.3,8.8,8.593576366229328
2025-05-25,15.7,12.3,10.724303383428119
2025-05-26,14.7,8.4,8.294248080618587
2025-05-27,14.3,11.2,10.021444764448626
2025-05-28,14.9,11.9,10.474486256275762
2025-05-29,14.6,12.3,10.765299851618458
2025-05-30,16.7,13.8,11.788391263402048
2025-05-31,18.2,14.0,11.881014381573223
2025-06-01,16.8,11.6,10.201717965085884
2025-06-02,15.0,9.6,8.984528908145741
2025-06-03,16.3,8.2,8.137206112452944
2025-06-04,16.2,9.9,9.129165268403955
2025-06-05,15.2,10.2,9.346619230852623
2025-06-06,15.2,11.1,9.92409932826409
2025-06-07,13.7,10.3,9.458488083693593
2025-06-08,13.1,8.8,8.569559384245107
2025-06-09,14.5,9.9,9.183118270164034
2025-06-10,14.6,11.0,9.878974612706346
2025-06-11,14.8,10.3,9.422355640935951
2025-06-12,19.2,12.7,10.87786069428933
2025-06-13,23.5,17.2,14.3251214041944
2025-06-14,22.2,16.4,13.67548676383876
2025-06-15,17.9,11.5,10.09616086924049
2025-06-16,18.4,12.7,10.907709051536566
2025-06-17,19.2,12.0,10.388697106246543
2025-06-18,19.6,13.1,11.151139715205186
2025-06-19,19.7,12.9,11.002479851118784
2025-06-20,20.4,10.2,9.181051457047705
2025-06-21,23.9,9.9,8.892523044647987
2025-06-22,22.5,13.8,11.557129063747956
2025-06-23,18.2,11.5,10.085764959644566
2025-06-24,17.8,13.5,11.516804052530897
2025-06-25,20.5,15.8,13.237721847935413
2025-06-26,19.9,16.4,13.782818685206545
2025-06-27,18.8,14.0,11.85659715729186
2025-06-28,20.8,17.3,14.548477413811153
2025-06-29,21.7,16.3,13.611664024216358
2025-06-30,23.3,15.7,13.0290143303993
2025-07-01,28.6,14.4,11.772709132489076
2025-07-02,23.7,16.1,13.348549372651371
2025-07-03,18.0,9.7,8.95185382160993
2025-07-04,19.3,8.6,8.275164976483255
2025-07-05,18.9,12.5,10.747099547892994
2025-07-06,17.5,15.7,13.289011863914922
2025-07-07,16.0,12.2,10.642934987297249
2025-07-08,15.1,10.9,9.796518479935411
2025-07-09,17.9,11.3,9.963326823570148
2025-07-10,18.7,14.1,11.937844305816089
2025-07-11,19.5,14.7,12.376380157019724
2025-07-12,19.4,14.7,12.380610674933592
2025-07-13,19.5,16.1,13.54012260813791
2025-07-14,19.9,15.7,13.180178461855903
2025-07-15,19.0,11.4,9.991786840525286
2025-07-16,17.3,13.1,11.239442766831877
2025-07-17,18.6,13.3,11.336442747579436
2025-07-18,20.9,14.8,12.39717691186558
2025-07-19,23.3,15.7,13.0290143303993
2025-07-20,21.0,16.5,13.818986828980636
2025-07-21,19.0,14.5,12.238442065527007
2025-07-22,18.5,15.4,12.991144959261163
2025-07-23,18.8,15.8,13.314803975496606
2025-07-24,19.2,15.2,12.794593034269228
2025-07-25,19.2,15.9,13.381914630698095
2025-07-26,19.4,15.6,13.118389690200926
2025-07-27,18.2,13.8,11.727699357120589
2025-07-28,17.7,12.3,10.650558818302258
2025-07-29,17.8,12.3,10.646898203482426
2025-07-30,18.2,11.4,10.019222671904796
2025-07-31,18.7,14.4,12.172057497785094
2025-08-01,17.1,13.5,11.54457929055595
2025-08-02,16.6,12.8,11.047623517085835
2025-08-03,18.3,13.0,11.127895362231952
2025-08-04,19.9,16.7,14.04842144037538
2025-08-05,17.8,10.8,9.641271725324842
2025-08-06,17.6,11.1,9.842180709561307
2025-08-07,18.8,12.1,10.471696184439388
2025-08-08,19.8,14.4,12.126352554117014
2025-08-09,17.8,12.8,11.002058477661526
2025-08-10,19.4,12.6,10.799373126403081
2025-08-11,21.1,12.5,10.66674740174052
2025-08-12,23.3,15.2,12.617639647726795
2025-08-13,24.4,17.2,14.281792184689193
2025-08-14,23.5,18.0,15.066980064230757
2025-08-15,21.5,16.7,13.972136104198219
2025-08-16,19.5,13.6,11.52470572665426
2025-08-17,17.2,12.4,10.73925754189179
2025-08-18,19.5,13.5,11.44990308930075
2025-08-19,20.1,13.4,11.352253561687348
2025-08-20,18.8,11.1,9.801726464480048
2025-08-21,17.6,10.3,9.331615844565802
2025-08-22,16.2,9.8,9.068173675324813
2025-08-23,16.4,9.6,8.941087911870818
2025-08-24,15.8,9.5,8.899653303871476
2025-08-25,17.2,9.4,8.79738305215569
2025-08-26,20.0,10.9,9.632769748734036
2025-08-27,19.7,13.2,11.22038576920768
2025-08-28,18.4,13.6,11.568187723907972
2025-08-29,16.9,11.8,10.333844597039642
2025-08-30,17.7,13.1,11.223985393248475
2025-08-31,19.3,14.7,12.384844086003836
2025-09-01,18.7,12.6,10.825275340514722
2025-09-02,17.4,11.3,9.980472455687803
2025-09-03,18.8,15.0,12.648313637176274
2025-09-04,17.6,13.3,11.375433092369047
2025-09-05,16.5,12.2,10.624562926210942
2025-09-06,16.7,12.1,10.547564950999067
2025-09-07,20.1,12.7,10.844475955585628
2025-09-08,19.5,14.4,12.13878346396234
2025-09-09,15.2,11.7,10.326348542052115
2025-09-10,15.9,10.3,9.386498207256556
2025-09-11,15.8,11.8,10.37318437574441
2025-09-12,14.8,9.8,9.1122627294851
2025-09-13,14.4,10.5,9.562258635980085
2025-09-14,14.6,10.5,9.555612409299993
2025-09-15,16.6,12.0,10.481917511686545
2025-09-16,15.0,10.8,9.734957516860186
2025-09-17,15.1,12.1,10.606111712218835
2025-09-18,18.5,15.7,13.243446933814065
2025-09-19,19.3,15.0,12.626688891686145
2025-09-20,19.6,15.7,13.19368504951963
2025-09-21,15.0,10.3,9.41581574460353
2025-09-22,12.6,7.1,7.646722725404574
2025-09-23,12.2,8.2,8.254124090588768
2025-09-24,11.9,6.7,7.457951770805444
2025-09-25,11.9,5.7,6.96064887260259
2025-09-26,12.3,7.1,7.65475921802192
2025-09-27,11.9,9.4,8.960954812115084
2025-09-28,13.2,9.7,9.101911088394383
2025-09-29,12.7,10.3,9.491577074715785
2025-09-30,13.8,10.5,9.58225290390686
2025-10-01,11.7,8.4,8.38160193086207
2025-10-02,12.7,7.5,7.8560882976401745
2025-10-03,12.2,7.5,7.869854003435934
2025-10-04,13.7,9.8,9.147206041329039
2025-10-05,12.4,7.4,7.810794242592155
2025-10-06,14.1,10.7,9.700675589465893
2025-10-07,15.1,13.2,11.399444830919231
2025-10-08,14.4,12.4,10.843830385283539
2025-10-09,13.4,9.8,9.156782596249291
2025-10-10,14.8,12.1,10.617161663646742
2025-10-11,14.4,11.9,10.492699586577059
2025-10-12,14.1,12.0,10.573143947819588
2025-10-13,14.3,12.2,10.705878071236734
2025-10-14,13.5,11.3,10.116261196581513
2025-10-15,13.3,11.4,10.190611015742581
2025-10-16,12.5,10.3,9.49822267392791
2025-10-17,12.2,9.6,9.07268969645066
2025-10-18,11.1,7.4,7.84651643261984
2025-10-19,11.0,7.6,7.957226483973195
2025-10-20,14.3,11.9,10.49634985604534
2025-10-21,13.4,11.2,10.05292024966239
2025-10-22,12.7,10.2,9.428363320679916
2025-10-23,12.0,9.5,9.018252927068781
2025-10-24,10.1,5.5,6.908408309636232
2025-10-25,9.6,6.8,7.570452097154551
2025-10-26,8.5,4.3,6.389941229557911
2025-10-27,9.9,6.6,7.459182914519075
2025-10-28,11.8,8.1,8.209741883822804
2025-10-29,11.6,9.4,8.970395677588776
2025-10-30,10.6,6.9,7.595738230839586
2025-10-31,10.9,8.0,8.179943764510416
2025-11-01,12.6,10.2,9.431662835402811
2025-11-02,10.6,8.1,8.244461497075976
2025-11-03,10.1,7.9,8.147414114410624
2025-11-04,13.5,9.8,9.153588184040588
2025-11-05,13.6,8.8,8.554616822110416
2025-11-06,11.5,7.7,7.997618033292112
2025-11-07,11.4,10.0,9.34555094668024
2025-11-08,10.7,9.4,8.998838010193428
2025-11-09,11.0,9.2,8.86910565654545
2025-11-10,9.1,7.5,7.956289955289438
2025-11-11,10.4,8.6,8.53490388775358
2025-11-12,12.4,8.1,8.192491506900048
2025-11-13,13.0,10.3,9.481626094032874
2025-11-14,11.7,11.2,10.112916614150459
2025-11-15,9.4,8.8,8.681777999434303
2025-11-16,7.2,5.2,6.835887548079481
2025-11-17,6.3,2.0,5.473376460620032
2025-11-18,5.1,2.5,5.696324492550676
2025-11-19,4.8,3.6,6.164215982331486
2025-11-20,2.3,0.9,5.1316712948210395
2025-11-21,1.9,0.4,4.956967441725544
2025-11-22,1.6,-1.1,4.449184066654524
2025-11-23,2.3,-0.4,4.670599245444128
2025-11-24,4.9,3.8,6.249387029403402
2025-11-25,3.8,2.2,5.602138019893137
2025-11-26,4.0,3.0,5.925468730232417
2025-11-27,6.1,4.6,6.581603564558093
2025-11-28,9.5,8.5,8.504287788797207
2025-11-29,9.0,7.8,8.12366303660214
2025-11-30,7.0,3.8,6.2025417223830654
2025-12-01,5.5,2.7,5.7695432899393575
2025-12-02,7.5,3.3,5.977054286728961
2025-12-03,6.7,5.2,6.848101033068009
2025-12-04,6.2,4.5,6.533400018969347
2025-12-05,4.1,3.3,6.050352698180281
2025-12-06,8.0,6.0,7.2052468182483365
2025-12-07,10.0,8.9,8.72211444564998
2025-12-08,11.8,9.9,9.270131498202087
2025-12-09,12.0,9.8,9.201739621094983
2025-12-10,11.8,9.2,8.844205552929951
2025-12-11,8.2,7.1,7.766308934723146
2025-12-12,8.6,7.3,7.862196256092663
2025-12-13,8.2,7.1,7.766308934723146
2025-12-14,6.6,6.0,7.241305247365576
2025-12-15,7.1,5.3,6.88604341803406
2025-12-16,8.8,6.9,7.644230264233846
2025-12-17,8.1,7.2,7.822459949931576
2025-12-18,9.5,5.9,7.117622946500193
2025-12-19,10.0,7.7,8.039985778479958
2025-12-20,5.6,4.6,6.593409131490036
2025-12-21,8.3,7.4,7.924577352894616
2025-12-22,5.8,3.3,6.01348014185511
2025-12-23,4.4,1.5,5.317219608425834
2025-12-24,1.5,-2.5,4.0147362152659944
2025-12-25,-1.7,-7.5,2.7827604144457316
2025-12-26,-1.4,-5.7,3.1910194374432
2025-12-27,1.0,-1.9,4.204399452899042
2025-12-28,3.1,2.2,5.616333482748975
2025-12-29,2.7,1.6,5.388459612495953
2025-12-30,3.9,0.1,4.815421881934524
2025-12-31,3.2,0.8,5.0782314691160995
2026-01-01,4.6,0.6,4.980247313461841
2026-01-02,2.5,-1.0,4.467236728770429
2026-01-03,1.5,-1.5,4.322118204620126
2026-01-04,1.1,-1.6,4.296725064518622
2026-01-05,-0.6,-2.6,4.0157978251904085
2026-01-06,-0.2,-2.2,4.130411215665137
2026-01-07,0.3,-0.9,4.5362324970130725
2026-01-08,1.5,0.5,5.000207527192862
2026-01-09,2.1,1.4,5.323339558830406
2026-01-10,-1.9,-4.6,3.4746461547117087
2026-01-11,-1.9,-5.0,3.3712608166990496
2026-01-12,4.3,3.2,6.003416254210032
2026-01-13,8.2,7.4,7.927393978930833
2026-01-14,6.5,5.2,6.852998655834373
2026-01-15,8.6,7.0,7.702309836001118
2026-01-16,8.7,6.4,7.38850902670353
2026-01-17,7.8,6.6,7.51493761863187
2026-01-18,4.4,3.2,6.001253250695636
2026-01-19,2.8,1.7,5.42520901680627
2026-01-20,3.0,1.9,5.499367331650413
2026-01-21,5.9,3.1,5.92692741921843
2026-01-22,3.8,0.3,4.887467169665461
2026-01-23,5.6,4.0,6.321954364267409
2026-01-24,4.8,2.9,5.866706715076995
2026-01-25,0.5,-1.6,4.3061459855444255
2026-01-26,0.1,-1.4,4.376283798288642
2026-01-27,1.9,0.7,5.065567458850273
2026-01-28,3.5,2.9,5.89427482904627
2026-01-29,0.6,-1.2,4.432843845654105
2026-01-30,2.6,0.9,5.1260883342101735
2026-01-31,6.1,4.8,6.674186422781925
2026-02-01,5.4,4.2,6.415922673370762
2026-02-02,4.8,2.9,5.866706715076995
2026-02-03,0.6,-1.2,4.432843845654105
2026-02-04,6.1,4.8,6.674186422781925
2026-02-05,2.7,0.7,5.050876670497617
2026-02-06,5.2,4.2,6.420532641161938
2026-02-07,7.9,6.1,7.257782295746549
2026-02-08,6.4,4.9,6.7136958379045
2026-02-09,3.9,2.5,5.720997257001358
2026-02-10,5.4,4.2,6.415922673370762
2026-02-11,8.4,7.7,8.08567562840206
2026-02-12,7.7,6.3,7.363885788686053
2026-02-13,3.5,0.9,5.109412102506616
2026-02-14,0.9,-3.1,3.848177470027897
2026-02-15,-0.1,-2.6,4.008444230930767
2026-02-16,4.6,2.8,5.8294549835455385
2026-02-17,4.3,1.6,5.357385417577973
2026-02-18,1.9,-1.7,4.252828503711416
2026-02-19,2.3,0.3,4.914082529093664
2026-02-20,5.7,3.3,6.015636670505588
2026-02-21,8.9,7.1,7.747034280391269
2026-02-22,10.1,9.2,8.897286398260864
2026-02-23,9.1,6.9,7.636105307354234
2026-02-24,10.5,9.6,9.127065062161803
2026-02-25,12.5,10.2,9.434964660305805
2026-02-26,11.9,9.0,8.722667866375229
2026-02-27,10.9,8.6,8.519880293513564
2026-02-28,9.3,7.1,7.736063086508611
2026-03-01,8.0,4.8,6.629082548681674
2026-03-02,10.4,5.3,6.805902549476444
2026-03-03,9.8,6.5,7.410647050998163
2026-03-04,8.9,6.5,7.434293859528206
2026-03-05,10.9,6.1,7.181129076639914
2026-03-06,11.4,7.0,7.626518349300001
2026-03-07,9.6,7.8,8.106424494349403
2026-03-08,8.7,7.2,7.805807560469242
2026-03-09,9.3,7.4,7.896520785881358
2026-03-10,8.9,7.8,8.12654325749794
2026-03-11,9.4,6.9,7.627997603966494
2026-03-12,8.8,4.1,6.294241329452977
2026-03-13,8.8,5.2,6.797095492477681
2026-03-14,5.9,3.5,6.096785094481927
2026-03-15,7.0,2.0,5.4597003459584785
2026-03-16,7.5,3.3,5.977054286728961
2026-03-17,11.0,7.5,7.903089353793574
2026-03-18,10.5,4.8,6.570655944163062
2026-03-19,9.5,4.2,6.32285604340147
2026-03-20,8.5,3.5,6.04050374796798
2026-03-21,6.9,4.2,6.381557795634443
2026-03-22,8.1,4.5,6.489263272174531
2026-03-23,8.8,5.0,6.703108736764915
2026-03-24,10.2,5.4,6.858192042984319
2026-03-25,7.8,3.2,5.928627299272374
2026-03-26,4.5,-0.1,4.735782529048338
2026-03-27,5.6,1.5,5.294329335672071
2026-03-28,7.3,3.2,5.939197146480918
2026-03-29,6.7,2.3,5.5837241061901075
2026-03-30,7.3,3.1,5.897340332796944
2026-03-31,7.6,3.7,6.145877440268226
2026-04-01,8.9,5.4,6.889802217265049
2026-04-02,8.4,5.4,6.902037703355024
2026-04-03,8.2,4.9,6.670743456499744
2026-04-04,12.2,8.1,8.198233572087991
2026-04-05,11.3,5.7,6.97533120455394
2026-04-06,8.9,2.6,5.659659953462713
2026-04-07,9.7,2.6,5.643652430172027
2026-04-08,12.4,4.9,6.572627110790415
2026-04-09,14.2,7.9,8.03116425232925
2026-04-10,9.3,3.4,5.981047379776156
2026-04-11,10.3,5.0,6.667636296810258
2026-04-12,9.6,3.8,6.145506855970347
2026-04-13,9.5,4.8,6.593902559921644
2026-04-14,10.1,5.1,6.718977930119013
2026-04-15,12.6,6.0,7.089256843221416
2026-04-16,13.0,8.2,8.231047734578036
2026-04-17,13.5,7.8,7.996133004630364
2026-04-18,11.9,7.6,7.932102808002047
2026-04-19,10.1,6.0,7.151827512623194
2026-04-20,8.6,4.1,6.298709291354984
2026-04-21,9.8,3.4,5.9704782909269305
2026-04-22,10.9,2.5,5.580011582651737
2026-04-23,10.5,5.0,6.662934984420476
2026-04-24,9.7,4.9,6.635367408471638
2026-04-25,10.1,2.9,5.75693250293257
2026-04-26,10.8,3.8,6.119535353145327
2026-04-27,11.4,3.7,6.0638028162196616
2026-04-28,13.1,3.6,5.985480636817595
2026-04-29,13.7,-0.7,4.387964123193752
2026-04-30,14.3,-1.0,4.2838539025415505
2026-05-01,17.6,-1.4,4.1128789265085866
2026-05-02,17.2,7.4,7.6816679730400885
2026-05-03,15.1,12.9,11.178061489679568
2026-05-04,14.5,11.7,10.351477844952989
2026-05-05,11.8,7.0,7.615812585693333
2026-05-06,11.7,5.2,6.72789564368644
2026-05-07,12.0,4.6,6.445424497292119
2026-05-08,13.7,6.3,7.209856453730096
2026-05-09,14.7,6.0,7.037537408200521
2026-05-10,13.5,5.7,6.92179648050015
2026-05-11,9.1,1.8,5.342193819281597
2026-05-12,9.5,2.9,5.769153127385992
2026-05-13,9.8,5.3,6.820334574674131
2026-05-14,8.6,4.4,6.432570787453671
2026-05-15,8.5,4.4,6.43485467553727
2026-05-16,9.4,3.4,5.978930569519643
2026-05-17,11.8,8.5,8.435644651705669
2026-05-18,11.8,8.4,8.378660501863695
2026-05-19,12.0,9.5,9.018252927068781
2026-05-20,14.5,11.0,9.88240898594212
2026-05-21,15.9,11.9,10.438248628680967
2026-05-22,19.1,12.5,10.739744817663468
2026-05-23,21.1,14.5,12.151098893606507
2026-05-24,20.4,12.6,10.762584255251989
2026-05-25,22.4,11.8,10.141538235057851
2026-05-26,24.4,10.5,9.240892188795408
2026-05-27,19.6,11.0,9.71024746304441
2026-05-28,18.9,8.7,8.342766556971533
2026-05-29,21.1,14.3,11.994902122214736
2026-05-30,20.4,13.4,11.340651871792932
2026-05-31,19.5,14.0,11.828236938566064
2026-06-01,18.5,13.0,11.1202643693554
2026-06-02,17.2,13.9,11.844792598059302
2026-06-03,15.5,12.5,10.87368932257803
2026-06-04,15.3,11.1,9.920658836210608
2026-06-05,15.2,10.9,9.793121039852203
2026-06-06,14.8,11.6,10.272575530392958
2026-06-07,15.3,11.4,10.119953286390924
2026-06-08,15.6,12.3,10.72801742788991
2026-06-09,13.6,9.1,8.72964670847961
2026-06-10,13.2,8.6,8.451447520071689
2026-06-11,12.8,9.3,8.872836248967163
2026-06-12,16.7,14.2,12.098378886872915
2026-06-13,15.5,11.1,9.913785003654771
2026-06-14,14.7,9.2,8.755102908832344
2026-06-15,15.1,9.8,9.102779021527265
2026-06-16,17.4,12.9,11.089575716400399
2026-06-17,19.1,15.5,13.047928721667512
2026-06-18,21.6,16.2,13.52972571399329
2026-06-19,24.0,19.5,16.52152338519935
2026-06-20,22.4,18.0,15.123057472691775
2026-06-21,23.3,18.8,15.85306558421658
2026-06-22,21.9,16.3,13.602437341264848
2026-06-23,22.9,16.2,13.470314656982005
2026-06-24,28.0,18.2,15.029645144031608
2026-06-25,27.4,20.1,16.95435694356058
2026-06-26,28.9,20.1,16.870160501198914
2026-06-27,25.5,17.8,14.778782559807043
2026-06-28,23.4,17.4,14.51240260821381
2026-06-29,20.2,12.6,10.769921963965302
2026-06-30,17.8,13.2,11.293658609769611
2026-07-01,19.3,14.5,12.22588767120436
2026-07-02,18.5,13.7,11.639711804644374
2026-07-03,17.4,11.1,9.84895557151936
2026-07-04,19.3,13.8,11.683587648135008
2026-07-05,19.6,15.3,12.859487671584935
2026-07-06,22.0,15.2,12.673214547073043
2026-07-07,21.5,15.0,12.532411900131049
2026-07-08,20.6,14.8,12.409837858498973
2026-07-09,21.2,15.0,12.545184869623284
2026-07-10,22.4,15.4,12.819717230142171
2026-07-11,22.7,16.5,13.739580786698172
2026-07-12,22.7,14.7,12.24251361484476
2026-07-13,21.5,14.0,11.747950246296822
2026-07-14,23.8,14.8,12.276106654096896
2026-07-15,23.9,12.9,10.846915416260346
2026-07-16,22.8,13.4,11.248685105473273
2026-07-17,20.3,13.8,11.643773071041347
2026-07-18,18.0,12.4,10.709749020395952
2026-07-19,17.4,9.2,8.673744182782276
2026-07-20,17.5,9.6,8.907249285677603
2026-07-21,17.2,10.6,9.533387519264194
